0	1.0285
2	1.0404
3	1.0405
4	1.0406
5	1.0407
6	1.0408
7	1.0409
9	1.081
10	1.1495
11	1.1496
12	1.1497
14	1.1546
15	1.1547
20	1.2564
21	1.26
22	1.2601
25	1.2668
26	1.2669
28	1.3154
29	1.3155
30	1.3739
31	1.374
32	1.3741
33	1.3742
34	1.3743
36	1.4225
37	1.4226
39	1.4759
42	1.4877
43	1.4878
47	1.58299
48	1.58309
49	1.58459
54	1.59979
56	1.64839
57	1.74329
58	1.74339
59	1.74489
60	1.74499
61	1.74509
62	1.74519
63	1.74529
64	1.74539
65	1.74549
66	1.80869
68	1.85709
69	1.85719
70	1.85729
72	1.87709
73	1.87719
74	1.87729
75	1.87739
76	1.87749
78	1.98939
79	1.98949
80	1.98959
81	1.98969
82	1.98979
83	1.98989
84	1.98999
86	2.03799
87	2.03809
88	2.09839
90	2.10179
93	2.15059
94	2.15069
95	2.15079
96	2.19839
97	2.19849
99	2.25879
100	2.25889
101	2.25899
102	2.25909
103	2.25929
105	2.31109
106	2.31119
107	2.31129
108	2.31139
109	2.31409
111	2.36799
112	2.36809
113	2.36819
115	2.41979
116	2.41989
117	2.42179
118	2.42189
121	2.47489
122	2.52688
123	2.52698
124	2.52708
126	2.58028
127	2.58208
128	2.58218
129	2.58228
130	2.58238
131	2.63518
132	2.63568
136	2.68768
137	2.69108
139	2.74288
140	2.74298
141	2.74308
142	2.74778
143	2.74788
144	2.74798
146	2.79808
150	2.85178
152	2.90358
153	2.90368
154	2.90378
155	2.90388
156	2.90678
158	2.91018
160	3.01208
161	3.01218
162	3.01418
163	3.01428
165	3.02268
166	3.02278
167	3.02288
168	3.02298
170	3.12088
173	3.12598
176	3.13328
178	3.18348
179	3.18358
180	3.28118
181	3.28128
182	3.28138
183	3.28628
184	3.28638
185	3.28648
186	3.29358
187	3.29368
188	3.34388
189	3.34398
190	3.39008
192	3.39348
196	3.40068
198	3.40408
200	3.49878
202	3.51107
203	3.51117
204	3.51127
205	3.51137
206	3.51147
207	3.51157
210	3.61807
211	3.61817
213	3.62487
214	3.62497
215	3.62507
217	3.67217
218	3.67227
219	3.67237
220	3.72497
222	3.73197
225	3.73877
226	3.73887
228	3.78107
230	3.83367
232	3.84067
235	3.88807
236	3.88817
237	3.88827
240	3.94157
241	3.94167
242	4.00097
243	4.00107
244	4.00117
245	4.00127
246	4.00137
247	4.04857
248	4.04867
249	4.04877
250	4.08337
252	4.16167
253	4.16177
254	4.16187
255	4.16197
256	4.16207
257	4.20907
258	4.20917
259	4.20927
260	4.24367
261	4.24377
262	4.32217
263	4.32227
264	4.32237
265	4.32247
266	4.32257
267	4.36957
268	4.36967
269	4.36977
270	4.40407
271	4.40417
272	4.48287
273	4.48297
274	4.48307
275	4.48317
276	4.48327
277	4.53006
278	4.53016
279	4.53026
280	4.56446
281	4.56456
282	4.64356
283	4.64366
284	4.64376
285	4.64386
286	4.64396
287	4.69056
288	4.69066
289	4.69076
290	4.72486
291	4.72496
292	4.80426
293	4.80436
294	4.80446
295	4.80456
296	4.80466
298	4.84126
299	4.84136
300	4.84146
302	4.89276
303	4.89446
304	4.91336
307	4.94846
310	4.95356
312	5.05306
313	5.05476
314	5.05486
315	5.05496
316	5.05506
317	5.06056
318	5.06066
319	5.06076
321	5.10916
326	5.17226
327	5.17236
328	5.17246
330	5.21786
331	5.21796
334	5.26976
335	5.26986
336	5.28456
337	5.28466
338	5.28476
341	5.32996
342	5.33006
344	5.37856
348	5.44036
349	5.44046
350	5.44056
351	5.44066
352	5.44076
354	5.48726
356	5.49066
358	5.54905
361	5.55415
363	5.59765
364	5.59775
365	5.59785
367	5.60265
370	5.65615
371	5.66285
374	5.71145
375	5.71155
376	5.71165
378	5.71485
380	5.76325
384	5.82015
386	5.82355
388	5.82865
389	5.82875
392	5.83375
394	5.98045
395	5.98055
396	5.98065
397	5.98075
398	5.98085
399	5.98905
400	5.98915
401	5.98925
402	5.99405
403	5.99415
406	6.09265
407	6.09275
409	6.14935
410	6.14945
411	6.14955
412	6.14965
413	6.15445
414	6.15455
415	6.16765
417	6.20645
418	6.20655
419	6.20665
421	6.25835
423	6.26315
425	6.27635
428	6.31705
433	6.37525
434	6.37535
435	6.37545
437	6.38035
438	6.38045
440	6.42415
441	6.42425
442	6.42435
443	6.48215
444	6.48755
445	6.48765
446	6.48775
448	6.49095
450	6.53624
451	6.53634
452	6.53644
456	6.59784
457	6.59794
458	6.59964
460	6.64344
461	6.64354
463	6.64684
471	6.76574
472	6.76584
473	6.76594
474	6.76604
475	6.76614
476	6.76624
477	6.76634
478	6.76644
480	6.83054
481	6.87264
482	6.87464
484	6.87804
486	6.88144
488	6.88654
489	6.88664
491	6.98134
493	6.98674
494	6.98684
496	6.99364
497	6.99374
499	7.04704
500	7.04714
501	7.09724
502	7.09734
503	7.09744
504	7.09754
506	7.10414
507	7.10424
509	7.20744
510	7.20754
511	7.20784
512	7.20794
515	7.25814
516	7.26454
517	7.26464
518	7.26474
522	7.36824
523	7.36834
524	7.36844
525	7.41844
526	7.41854
527	7.42494
528	7.42504
529	7.42514
530	7.42524
531	7.42534
532	7.52873
533	7.52883
534	7.52893
535	7.57883
536	7.57893
537	7.57903
538	7.58543
539	7.58553
540	7.58563
541	7.58573
542	7.68923
543	7.68933
544	7.68943
545	7.73933
546	7.73943
547	7.73953
548	7.74603
549	7.74613
550	7.74623
551	7.74633
552	7.84973
553	7.84983
554	7.84993
555	7.89983
556	7.89993
557	7.90003
558	7.90663
559	7.90673
560	7.90683
561	7.90693
562	8.01023
563	8.01033
564	8.01043
565	8.06033
566	8.06043
567	8.06053
568	8.06723
569	8.06733
570	8.06743
571	8.06753
572	8.16743
573	8.16753
574	8.16763
577	8.17443
579	8.17783
581	8.22803
582	8.28293
583	8.28303
584	8.28313
585	8.28323
586	8.28333
588	8.28633
590	8.33823
591	8.38833
593	8.39843
594	8.39853
595	8.39863
596	8.39873
598	8.40183
600	8.44513
601	8.51422
602	8.51432
603	8.51442
604	8.51452
605	8.51462
606	8.51472
607	8.51482
608	8.51492
613	8.62452
614	8.62672
615	8.62682
616	8.62692
618	8.63182
619	8.63192
622	8.67592
623	8.73552
624	8.73562
629	8.74572
630	8.74582
633	8.84242
634	8.84602
635	8.84612
637	8.85442
638	8.85452
639	8.85462
641	8.90622
642	8.90632
643	8.95282
644	8.95292
646	9.00302
647	9.00312
648	9.01492
649	9.01502
650	9.01512
651	9.01522
652	9.06162
653	9.06172
656	9.11012
658	9.12552
659	9.12562
661	9.12892
663	9.17042
667	9.22242
668	9.23242
669	9.23412
670	9.23422
672	9.28932
673	9.28942
674	9.28952
675	9.28962
676	9.28972
678	9.34462
679	9.34472
680	9.34482
685	9.40152
688	9.40832
689	9.40842
693	9.42492
696	9.45852
698	9.46362
700	9.51701
701	9.51711
702	9.51721
703	9.53531
704	9.53541
706	9.58551
707	9.58561
708	9.62391
709	9.62401
710	9.67751
711	9.67761
712	9.67771
713	9.69571
714	9.69581
715	9.69591
716	9.73261
717	9.73271
718	9.73281
721	9.79141
722	9.79151
723	9.79161
726	9.84661
727	9.84671
728	9.84681
729	9.84691
731	9.90191
732	9.90201
734	9.95211
735	9.95221
739	10.0074
740	10.0075
741	10.0107
743	10.0625
744	10.0642
745	10.0643
746	10.0644
748	10.0676
750	10.116
751	10.1211
752	10.1212
754	10.1713
755	10.1748
756	10.1749
758	10.1782
761	10.2282
763	10.2783
765	10.2887
766	10.2888
767	10.2889
768	10.289
770	10.3319
771	10.332
772	10.3321
774	10.3853
775	10.3992
776	10.3993
778	10.4458
779	10.4459
780	10.446
781	10.4461
782	10.4462
783	10.4463
785	10.5563
786	10.5564
787	10.5565
788	10.5566
789	10.5567
790	10.5568
793	10.5614
795	10.7075
798	10.7126
800	10.7175
801	10.7176
802	10.7177
803	10.7178
804	10.7179
805	10.8678
806	10.8679
807	10.868
808	10.8729
809	10.873
810	10.8779
811	10.8781
812	10.8782
813	10.8783
814	10.8784
815	11.0283
816	11.0284
817	11.0285
818	11.0333
819	11.0334
820	11.0382
821	11.0387
822	11.0388
823	11.0389
824	11.039
825	11.1888
826	11.1889
827	11.189
828	11.1937
829	11.1938
830	11.1985
831	11.1993
832	11.1994
833	11.1995
834	11.1996
835	11.3493
836	11.3494
837	11.3495
838	11.3541
839	11.3542
840	11.3588
841	11.3599
842	11.36
843	11.3601
844	11.3602
845	11.4675
846	11.4676
847	11.4677
848	11.4678
849	11.4679
850	11.468
855	11.5814
856	11.5815
857	11.5816
858	11.5817
860	11.5865
861	11.5866
864	11.629
865	11.6883
866	11.6904
869	11.6989
870	11.699
871	11.6991
873	11.736
875	11.744
880	11.8061
883	11.8963
884	11.8964
885	11.9043
886	11.9044
887	11.9045
888	11.9046
889	11.9047
890	11.9664
891	11.9665
892	11.9666
893	12.0032
894	12.0567
895	12.065
896	12.0651
897	12.0652
898	12.0653
899	12.0654
900	12.0753
903	12.1635
906	12.1826
907	12.1827
908	12.1828
909	12.1829
910	12.183
911	12.1831
913	12.2213
915	12.2706
916	12.2915
918	12.2949
920	12.3
921	12.3001
923	12.3816
924	12.3817
925	12.3827
926	12.3828
927	12.3829
931	12.4604
932	12.4605
933	12.5008
934	12.5009
935	12.501
936	12.5011
937	12.5012
938	12.5013
940	12.5435
943	12.6114
944	12.6115
946	12.6165
947	12.6166
950	12.6539
951	12.654
953	12.727
954	12.7271
955	12.7272
956	12.7273
957	12.7274
959	12.7772
960	12.8143
961	12.8144
962	12.8145
963	12.8375
964	12.8376
966	12.8443
967	12.8444
968	12.8445
973	12.8928
975	12.9462
976	12.9549
977	12.955
982	13.0015
983	13.0016
986	13.0721
987	13.0722
988	13.0723
989	13.0724
990	13.0725
991	13.0726
993	13.0755
995	13.1161
996	13.1808
998	13.1927
999	13.1928
1000	13.1929
1001	13.193
1002	13.1931
1003	13.1932
1006	13.2895
1008	13.3413
1009	13.3535
1010	13.3536
1011	13.3537
1012	13.3538
1013	13.3539
1014	13.354
1015	13.3541
1016	13.4498
1017	13.4499
1018	13.4623
1019	13.4624
1021	13.4674
1022	13.4675
1029	13.5762
1030	13.5763
1031	13.5764
1033	13.5847
1034	13.5848
1035	13.5849
1036	13.585
1038	13.6495
1039	13.6851
1041	13.6885
1043	13.6936
1044	13.6937
1046	13.7031
1047	13.7032
1049	13.7421
1050	13.7422
1052	13.7955
1053	13.8005
1054	13.8024
1057	13.8136
1061	13.9026
1062	13.9076
1063	13.9077
1064	13.9078
1066	13.9562
1067	13.9563
1068	13.9564
1069	13.9565
1070	13.9566
1071	14.0629
1072	14.063
1073	14.068
1074	14.0681
1075	14.0682
1076	14.1169
1077	14.117
1078	14.1171
1079	14.1172
1080	14.1173
1081	14.2233
1082	14.2234
1083	14.2284
1084	14.2285
1085	14.2286
1086	14.2776
1087	14.2777
1088	14.2778
1089	14.2779
1090	14.278
1091	14.3837
1092	14.3838
1093	14.3889
1094	14.389
1095	14.3891
1096	14.4383
1097	14.4384
1098	14.4385
1099	14.4386
1100	14.4387
1101	14.5441
1102	14.5442
1103	14.5494
1104	14.5495
1105	14.5496
1106	14.599
1107	14.5991
1108	14.5992
1109	14.5993
1110	14.5994
1111	14.7045
1112	14.7046
1113	14.7099
1114	14.71
1115	14.7101
1116	14.7228
1119	14.7278
1121	14.7927
1122	14.8349
1123	14.835
1124	14.8351
1125	14.8352
1126	14.8353
1127	14.8354
1128	14.8355
1130	14.8463
1132	14.947
1133	14.9471
1134	14.9472
1137	14.9521
1140	14.9964
1141	14.9965
1143	15.0576
1145	15.0678
1146	15.0679
1147	15.068
1148	15.0681
1149	15.0682
1153	15.1766
1154	15.1767
1155	15.1768
1156	15.1769
1158	15.18
1160	15.1834
1162	15.229
1164	15.2871
1167	15.2956
1168	15.2957
1169	15.2958
1171	15.3406
1172	15.3492
1173	15.3493
1174	15.3494
1175	15.3495
1176	15.3496
1178	15.4561
1179	15.4562
1180	15.4563
1181	15.4599
1182	15.46
1183	15.4601
1185	15.4633
1187	15.5103
1189	15.5733
1190	15.5734
1191	15.5735
1192	15.5736
1193	15.5737
1195	15.6236
1196	15.6237
1197	15.6706
1198	15.6707
1199	15.6802
1200	15.6872
1201	15.6873
1202	15.6874
1203	15.6875
1205	15.7324
1207	15.7976
1208	15.7977
1209	15.7978
1210	15.7979
1211	15.798
1213	15.801
1215	15.8481
1216	15.8482
1217	15.9064
1220	15.9183
1221	15.9184
1222	15.9185
1223	15.9186
1224	15.9187
1226	16.0084
1228	16.0167
1233	16.0337
1234	16.0338
1236	16.1237
1237	16.1238
1239	16.1271
1241	16.1356
1242	16.1357
1243	16.1358
1244	16.1359
1246	16.2428
1247	16.2429
1248	16.243
1249	16.2431
1250	16.2432
1253	16.2963
1254	16.2964
1255	16.2965
1256	16.3515
1258	16.3566
1259	16.3567
1261	16.36
1264	16.4568
1265	16.4569
1268	16.4721
1269	16.4722
1270	16.4723
1271	16.4724
1272	16.4725
1275	16.569
1276	16.5691
1279	16.5827
1281	16.5861
1283	16.5907
1286	16.6794
1288	16.6828
1290	16.6948
1291	16.6949
1293	16.751
1294	16.7511
1295	16.7561
1297	16.8398
1298	16.8399
1299	16.84
1300	16.8551
1301	16.8552
1302	16.8553
1303	16.8597
1305	16.9115
1306	16.9116
1307	16.9504
1308	16.9505
1310	17.0155
1311	17.0156
1312	17.0157
1313	17.0186
1314	17.0187
1316	17.0591
1317	17.0592
1327	17.1712
1328	17.1713
1330	17.2198
1331	17.2199
1332	17.22
1333	17.2201
1334	17.2202
1335	17.2203
1336	17.2462
1337	17.3316
1338	17.3317
1339	17.3318
1340	17.3806
1341	17.3807
1342	17.3808
1343	17.3809
1344	17.381
1345	17.3811
1346	17.4065
1347	17.4281
1348	17.492
1349	17.4921
1350	17.5409
1351	17.5414
1352	17.5415
1353	17.5416
1354	17.5417
1355	17.5418
1356	17.5668
1357	17.5884
1358	17.6524
1359	17.6525
1360	17.7012
1361	17.7021
1362	17.7022
1363	17.7023
1364	17.7024
1365	17.7025
1366	17.7271
1367	17.7487
1368	17.8128
1369	17.8129
1370	17.8615
1371	17.8628
1372	17.8629
1373	17.863
1374	17.8631
1375	17.8632
1376	17.8874
1377	17.909
1378	17.9732
1379	17.9733
1381	18.0235
1382	18.0236
1383	18.0237
1384	18.0238
1385	18.0239
1388	18.082
1390	18.1322
1391	18.1323
1393	18.1356
1397	18.1846
1399	18.1958
1400	18.1959
1401	18.196
1403	18.2009
1404	18.201
1406	18.2431
1407	18.2933
1409	18.3047
1412	18.3098
1414	18.3501
1415	18.3502
1417	18.402
1419	18.4071
1420	18.4072
1422	18.4185
1426	18.5107
1427	18.5124
1428	18.5125
1431	18.521
1432	18.5211
1433	18.5212
1435	18.568
1436	18.6314
1437	18.6315
1438	18.6316
1439	18.6317
1440	18.6318
1441	18.6319
1442	18.632
1446	18.7402
1451	18.7521
1452	18.7522
1453	18.7523
1455	18.7928
1456	18.8489
1458	18.8523
1461	18.861
1462	18.8611
1466	18.9731
1467	18.9732
1468	18.9733
1469	18.9734
1470	18.9735
1471	18.9736
1472	18.9737
1473	18.9738
1475	19.0217
1479	19.0873
1481	19.0941
1482	19.0942
1483	19.0943
1485	19.1073
1487	19.1623
1488	19.164
1489	19.203
1490	19.2031
1491	19.2032
1492	19.2033
1493	19.2034
1496	19.2549
1497	19.3104
1498	19.3105
1500	19.3638
1501	19.3639
1502	19.364
1503	19.3641
1504	19.3642
1505	19.3643
1506	19.4152
1507	19.4209
1508	19.421
1510	19.4711
1511	19.4747
1512	19.4748
1515	19.525
1516	19.5755
1517	19.5781
1518	19.5782
1519	19.5783
1521	19.5818
1523	19.632
1524	19.6321
1526	19.6842
1530	19.691
1533	19.7408
1539	19.8014
1540	19.8015
1541	19.8016
1543	19.8512
1544	19.8513
1546	19.858
1547	19.8581
1548	19.8582
1552	19.9583
1557	20.0185
1558	20.0186
1559	20.0187
1560	20.0188
1561	20.0189
1563	20.0704
1564	20.0705
1567	20.1254
1568	20.1271
1569	20.1291
1570	20.1292
1572	20.1794
1573	20.1843
1574	20.1844
1575	20.1845
1576	20.1846
1578	20.2362
1580	20.2896
1581	20.2897
1582	20.295
1583	20.2951
1584	20.2952
1585	20.2953
1587	20.2984
1590	20.3983
1592	20.4056
1593	20.4057
1595	20.4124
1596	20.4125
1597	20.4126
1600	20.4536
1602	20.5161
1603	20.5162
1605	20.5729
1606	20.573
1607	20.5731
1608	20.5732
1609	20.5733
1610	20.6139
1611	20.614
1612	20.642
1613	20.6437
1614	20.6438
1615	20.7336
1616	20.7337
1617	20.7338
1618	20.7339
1619	20.734
1620	20.7743
1621	20.7744
1622	20.7745
1623	20.8041
1624	20.8042
1625	20.8943
1626	20.8944
1627	20.8945
1628	20.8946
1629	20.8947
1630	20.9348
1631	20.9349
1632	20.935
1633	20.9645
1634	20.9646
1635	21.055
1636	21.0551
1637	21.0552
1638	21.0553
1639	21.0554
1640	21.0953
1641	21.0954
1642	21.0955
1643	21.1249
1644	21.125
1645	21.2157
1646	21.2158
1647	21.2159
1648	21.216
1649	21.2161
1650	21.2558
1651	21.2559
1652	21.256
1653	21.2853
1654	21.2854
1656	21.3679
1657	21.368
1658	21.3681
1659	21.3682
1660	21.3683
1661	21.3684
1662	21.3685
1664	21.3941
1670	21.4836
1673	21.5045
1674	21.5046
1675	21.5047
1677	21.5569
1678	21.5586
1679	21.5603
1680	21.594
1681	21.5941
1683	21.6168
1684	21.6169
1685	21.617
1687	21.6656
1689	21.7045
1690	21.7046
1691	21.7047
1693	21.7274
1694	21.7275
1695	21.7276
1697	21.7743
1699	21.8132
1701	21.8344
1702	21.8345
1704	21.8378
1708	21.9347
1709	21.9735
1710	21.9736
1711	21.9737
1712	21.9948
1713	21.9949
1714	21.995
1715	21.9951
1716	21.9952
1717	21.9953
1719	22.0824
1720	22.0825
1723	22.1053
1724	22.1054
1727	22.1104
1729	22.1912
1731	22.2208
1732	22.2209
1733	22.221
1734	22.2211
1735	22.2212
1736	22.2213
1737	22.2214
1739	22.2612
1741	22.3315
1742	22.3316
1744	22.3383
1745	22.3384
1746	22.3385
1750	22.4216
1753	22.4921
1754	22.4986
1755	22.4988
1756	22.4989
1757	22.499
1758	22.4991
1759	22.4992
1760	22.5819
1761	22.582
1762	22.5821
1763	22.6073
1764	22.6074
1766	22.6596
1767	22.6597
1768	22.6598
1769	22.6599
1776	22.7685
1779	22.8204
1780	22.8205
1781	22.8206
1782	22.8207
1783	22.8208
1784	22.8209
1785	22.821
1786	22.8772
1789	22.9295
